Previsão,Real
1273.3584283323082,1100.0
8688.858309437954,6780.0
6224.492790037287,10000.0
2191.894667381648,1365.0
1654.2149176942296,1650.0
1250.9551054286658,1000.0
1407.778365754163,1000.0
2191.894667381648,2300.0
1699.0215635015145,1070.0
4880.293415818741,7500.0
3648.1106561184065,4500.0
1743.8282093087994,1350.0
7120.625706182984,4000.0
2191.894667381648,1260.0
1407.778365754163,1100.0
2751.977739972709,4500.0
1340.5683970432356,990.0
1071.7285221995262,1600.0
3760.1272706366185,2300.0
4925.100061626025,2430.0
2303.91128189986,1100.0
1519.7949802723751,900.0
3648.1106561184065,2750.0
1183.7451367177387,920.0
2191.894667381648,2000.0
2953.607646105491,2600.0
1855.8448238270116,1150.0
2639.961125454497,2000.0
1295.7617512359507,1500.0
3984.160499673043,6300.0
3939.353853865758,2800.0
3379.270781274697,4000.0
2639.961125454497,3800.0
2639.961125454497,1115.0
4432.226957745892,7000.0
2998.4142919127758,4000.0
1385.3750428505205,1100.0
5440.376488409802,10000.0
1743.8282093087994,1180.0
1183.7451367177387,1380.0
1967.8614383452239,2000.0
3827.337239347546,4700.0
1295.7617512359507,900.0
5328.359873891589,2500.0
2639.961125454497,2400.0
4521.840249360462,3500.0
10794.770662380342,12000.0
2191.894667381648,2800.0
3200.044198045558,3200.0
2774.3810628763517,3120.0
4656.260186782316,4700.0
2863.994354490921,3300.0
1519.7949802723751,1400.0
4521.840249360462,2800.0
1967.8614383452239,1100.0
1743.8282093087994,810.0
5552.393102928014,4900.0
1967.8614383452239,1900.0
1295.7617512359507,1200.0
2639.961125454497,2800.0
7120.625706182984,9750.0
3984.160499673043,10500.0
1519.7949802723751,1880.0
4432.226957745892,5500.0
3536.0940416001945,2978.0
6000.459561000863,6000.0
2863.994354490921,3000.0
1071.7285221995262,779.0
1071.7285221995262,900.0
2639.961125454497,6300.0
1743.8282093087994,1000.0
1295.7617512359507,819.0
2639.961125454497,4000.0
2303.91128189986,1200.0
3446.4807499856247,3900.0
1295.7617512359507,1000.0
1967.8614383452239,1670.0
1519.7949802723751,577.0
1519.7949802723751,1100.0
1049.325199295884,949.0
1228.5517825250236,2400.0
2415.9278964180726,1500.0
7568.692164255833,7000.0
1340.5683970432356,997.0
1967.8614383452239,2065.0
5776.426331964438,4500.0
3222.4475209492,2200.0
1743.8282093087994,1263.0
2863.994354490921,2600.0
4096.177114191256,12000.0
12721.456432093593,6000.0
2639.961125454497,3800.0
9136.924767510802,10000.0
758.0820015485322,930.0
8240.791851365106,9000.0
6896.59247714656,4000.0
3536.0940416001945,4650.0
4880.293415818741,5500.0
1407.778365754163,1680.0
6000.459561000863,7167.0
1340.5683970432356,1175.0
1967.8614383452239,6000.0
6000.459561000863,6500.0
2639.961125454497,1788.0
6000.459561000863,5900.0
4320.21034322768,3740.0
8621.648340727028,9000.0
847.695293163102,1100.0
5462.779811313444,2850.0
4432.226957745892,5500.0
3536.0940416001945,3000.0
7120.625706182984,7900.0
9316.151350739943,5000.0
2415.9278964180726,1900.0
2863.994354490921,3500.0
2796.784385779994,3950.0
1743.8282093087994,2536.0
3088.0275835273455,3600.0
3536.0940416001945,1680.0
2191.894667381648,1768.0
3536.0940416001945,6400.0
2595.154479647212,3900.0
6157.282821326359,8500.0
1071.7285221995262,1062.0
1519.7949802723751,950.0
9360.95799654723,8000.0
1183.7451367177387,878.0
4387.4203119386075,2800.0
3760.1272706366185,3760.0
1295.7617512359507,700.0
2639.961125454497,3590.0
3760.1272706366185,3100.0
2998.4142919127758,3500.0
3760.1272706366185,3200.0
1967.8614383452239,2000.0
3984.160499673043,3000.0
11601.290286911473,3100.0
1295.7617512359507,770.0
1967.8614383452239,1550.0
1743.8282093087994,700.0
3312.06081256377,2000.0
5171.5366135660925,6560.0
3804.9339164439034,2650.0
6896.59247714656,4500.0
3648.1106561184065,13300.0
3088.0275835273455,2600.0
959.7119076813142,1001.0
1183.7451367177387,650.0
2527.9445109362846,4400.0
3760.1272706366185,2800.0
2415.9278964180726,2300.0
1183.7451367177387,1000.0
623.6620641266776,699.0
1183.7451367177387,1200.0
9921.04106913829,8300.0
937.3085847776717,1150.0
2908.801000298206,1500.0
1519.7949802723751,840.0
2976.0109690091335,3500.0
1295.7617512359507,983.0
3536.0940416001945,1390.0
11601.290286911473,6500.0
2079.878052863436,2800.0
4073.7737912876128,4500.0
8240.791851365106,12000.0
3536.0940416001945,3950.0
959.7119076813142,800.0
2863.994354490921,1750.0
6000.459561000863,10000.0
8128.775236846894,5160.0
7792.725393292258,14000.0
3491.2873957929096,3163.0
1743.8282093087994,2260.0
2415.9278964180726,2500.0
9360.95799654723,8000.0
2863.994354490921,4500.0
1900.6514696342965,750.0
3088.0275835273455,3385.0
2259.1046360925757,3700.0
1071.7285221995262,880.0
4096.177114191256,3215.0
8330.405142979675,5970.0
6672.559248110136,12000.0
7120.625706182984,8500.0
1967.8614383452239,997.0
1519.7949802723751,790.0
4656.260186782316,7730.0
4880.293415818741,6900.0
3244.850843852843,4875.0
4723.4701554932435,3500.0
2639.961125454497,2150.0
1609.4082718869447,1070.0
959.7119076813142,900.0
5417.973165506159,5650.0
3760.1272706366185,2200.0
3760.1272706366185,4750.0
4432.226957745892,3860.0
6448.526019073711,3980.0
3312.06081256377,3750.0
5328.359873891589,4500.0
2595.154479647212,2414.0
9360.95799654723,9100.0
3760.1272706366185,7650.0
2191.894667381648,3500.0
3401.67410417834,2650.0
1295.7617512359507,1330.0
1967.8614383452239,1000.0
2863.994354490921,2350.0
5238.746582277019,2800.0
1183.7451367177387,1210.0
1900.6514696342965,1399.0
3648.1106561184065,2900.0
5552.393102928014,8750.0
3760.1272706366185,3350.0
1743.8282093087994,1400.0
4880.293415818741,8000.0
1519.7949802723751,800.0
2079.878052863436,1500.0
3760.1272706366185,2830.0
959.7119076813142,1000.0
2639.961125454497,5650.0
4342.613666131322,2700.0
4521.840249360462,4200.0
9360.95799654723,4900.0
5843.636300675365,3690.0
1519.7949802723751,800.0
1250.9551054286658,890.0
11601.290286911473,8500.0
2639.961125454497,2700.0
2639.961125454497,2400.0
2639.961125454497,1850.0
1295.7617512359507,770.0
1407.778365754163,1770.0
1250.9551054286658,930.0
1743.8282093087994,1538.0
6672.559248110136,4200.0
3536.0940416001945,3880.0
6224.492790037287,6000.0
7120.625706182984,5625.0
1743.8282093087994,2300.0
6672.559248110136,7500.0
1519.7949802723751,850.0
6202.089467133645,3010.0
2035.0714070561512,870.0
6896.59247714656,4800.0
4297.807020324037,7000.0
1967.8614383452239,1100.0
4320.21034322768,5000.0
1183.7451367177387,1500.0
1430.1816886578054,1700.0
5642.006394542584,3550.0
1407.778365754163,1000.0
3312.06081256377,3700.0
1519.7949802723751,1100.0
3088.0275835273455,5200.0
3760.1272706366185,4500.0
2886.3976773945637,4500.0
5552.393102928014,6800.0
3916.950530962116,3200.0
5888.44294648265,5000.0
1161.341813814096,1400.0
1138.9384909104538,1300.0
6560.542633591924,5330.0
3088.0275835273455,4690.0
2527.9445109362846,4200.0
1967.8614383452239,500.0
1743.8282093087994,1800.0
1542.1983031760176,2500.0
1743.8282093087994,850.0
1273.3584283323082,1100.0
3760.1272706366185,10000.0
3088.0275835273455,4500.0
4880.293415818741,5330.0
6224.492790037287,11500.0
3312.06081256377,4000.0
6784.575862628348,5000.0
4880.293415818741,3750.0
3088.0275835273455,2600.0
1609.4082718869447,1224.0
1967.8614383452239,4000.0
1743.8282093087994,1650.0
1206.1484596213809,1050.0
2438.3312193217153,5000.0
1967.8614383452239,1228.0
2460.7345422253575,3500.0
1519.7949802723751,1350.0
3558.4973645038367,4100.0
4880.293415818741,2990.0
3984.160499673043,5525.0
4432.226957745892,6000.0
7120.625706182984,11900.0
2639.961125454497,1900.0
2415.9278964180726,2560.0
2191.894667381648,2377.0
2729.574417069067,2940.0
3088.0275835273455,3500.0
3200.044198045558,3500.0
3491.2873957929096,5500.0
3536.0940416001945,4370.0
3536.0940416001945,8750.0
5193.939936469735,4500.0
4880.293415818741,4375.0
1407.778365754163,1587.0
7568.692164255833,8000.0
2415.9278964180726,2010.0
1295.7617512359507,1000.0
2505.5411880326424,4800.0
3088.0275835273455,2800.0
2415.9278964180726,3100.0
4745.873478396886,5300.0
1026.9218763922413,770.0
3312.06081256377,4200.0
4432.226957745892,6000.0
3088.0275835273455,2500.0
4656.260186782316,5300.0
9360.95799654723,11250.0
1295.7617512359507,1980.0
4208.193728709468,2750.0
4925.100061626025,3330.0
1362.971719946878,1196.0
3200.044198045558,2950.0
1967.8614383452239,1210.0
3088.0275835273455,4500.0
2415.9278964180726,1700.0
5283.5532280843045,2920.0
3760.1272706366185,3600.0
9360.95799654723,12000.0
1295.7617512359507,804.0
3424.077427081982,2250.0
2415.9278964180726,1500.0
3244.850843852843,3750.0
3760.1272706366185,3750.0
1743.8282093087994,1718.0
1519.7949802723751,1200.0
2639.961125454497,2500.0
3536.0940416001945,4000.0
3894.547208058473,3900.0
1519.7949802723751,1650.0
3984.160499673043,4200.0
1183.7451367177387,980.0
2079.878052863436,1260.0
3536.0940416001945,2610.0
2639.961125454497,1800.0
1295.7617512359507,922.0
4880.293415818741,11250.0
6000.459561000863,3200.0
2863.994354490921,3100.0
8576.841694919742,15000.0
6672.559248110136,3800.0
5597.199748735298,10380.0
1430.1816886578054,1155.0
1743.8282093087994,810.0
2483.1378651289997,2500.0
3872.143885154831,2700.0
1967.8614383452239,1850.0
3088.0275835273455,1846.0
4880.293415818741,4800.0
1295.7617512359507,1700.0
5081.923321951523,6000.0
3088.0275835273455,4500.0
6000.459561000863,4000.0
2191.894667381648,1600.0
1654.2149176942296,1500.0
735.6786786448897,650.0
2281.507958996218,2700.0
9002.50483008895,7500.0
1295.7617512359507,1418.0
6000.459561000863,4500.0
4432.226957745892,3200.0
4857.890092915098,2350.0
1206.1484596213809,2300.0
1474.9883344650902,841.0
4253.000374516752,6400.0
1407.778365754163,1150.0
2415.9278964180726,2500.0
5440.376488409802,3120.0
3065.6242606237033,2500.0
3312.06081256377,4700.0
1945.4581154415814,1500.0
1407.778365754163,969.0
2191.894667381648,6000.0
1071.7285221995262,765.0
1206.1484596213809,849.0
3088.0275835273455,2618.0
7927.145330714112,10000.0
1833.4415009233692,1150.0
9360.95799654723,15000.0
9024.90815299259,8500.0
5104.326644855165,4000.0
1519.7949802723751,1000.0
4208.193728709468,3000.0
3088.0275835273455,2040.0
4208.193728709468,1900.0
6493.332664880996,4100.0
2415.9278964180726,1990.0
937.3085847776717,1100.0
8240.791851365106,5800.0
6000.459561000863,6000.0
6224.492790037287,6800.0
1855.8448238270116,1200.0
3379.270781274697,3900.0
4790.680124204171,4500.0
5866.039623579008,9000.0
5081.923321951523,4500.0
3760.1272706366185,10500.0
3468.884072889267,2600.0
3088.0275835273455,4000.0
4857.890092915098,6000.0
1295.7617512359507,1200.0
1071.7285221995262,630.0
3088.0275835273455,3200.0
937.3085847776717,830.0
3200.044198045558,4200.0
1945.4581154415814,833.0
1967.8614383452239,1380.0
1295.7617512359507,1300.0
1407.778365754163,1078.0
1116.535168006811,850.0
6000.459561000863,7500.0
4118.580437094897,5500.0
2415.9278964180726,1500.0
1295.7617512359507,1200.0
5552.393102928014,3200.0
1407.778365754163,782.0
1519.7949802723751,900.0
2191.894667381648,1600.0
5664.409717446226,7500.0
1295.7617512359507,1140.0
2684.767771261782,3100.0
4880.293415818741,11500.0
9360.95799654723,6750.0
2863.994354490921,1305.0
6515.735987784638,5600.0
4432.226957745892,3000.0
2796.784385779994,2500.0
1743.8282093087994,1250.0
1519.7949802723751,750.0
1967.8614383452239,1050.0
3984.160499673043,4840.0
2191.894667381648,3350.0
5305.956550987947,5900.0
1295.7617512359507,1200.0
9226.538059125374,7800.0
1026.9218763922413,695.0
1967.8614383452239,2000.0
3648.1106561184065,6000.0
1967.8614383452239,2200.0
3760.1272706366185,8320.0
1273.3584283323082,1500.0
6224.492790037287,11000.0
3088.0275835273455,3358.0
7725.51542458133,10000.0
2639.961125454497,4000.0
3603.3040103111216,3200.0
5328.359873891589,5810.0
2191.894667381648,3200.0
2191.894667381648,2294.0
10481.12414172935,11250.0
4880.293415818741,7170.0
959.7119076813142,552.0
2639.961125454497,1600.0
3312.06081256377,2500.0
4454.630280649534,3800.0
1407.778365754163,1350.0
1295.7617512359507,1350.0
1743.8282093087994,1000.0
1183.7451367177387,1350.0
2639.961125454497,2600.0
4880.293415818741,2520.0
2079.878052863436,1250.0
8464.82508040153,8000.0
2191.894667381648,1428.0
7120.625706182984,5800.0
6000.459561000863,5890.0
2191.894667381648,1300.0
1743.8282093087994,1200.0
5552.393102928014,7800.0
1071.7285221995262,710.0
3200.044198045558,3600.0
4432.226957745892,7600.0
3312.06081256377,4000.0
1743.8282093087994,2410.0
4051.3704683839705,4100.0
1295.7617512359507,900.0
1519.7949802723751,1110.0
4387.4203119386075,2950.0
2639.961125454497,3000.0
1967.8614383452239,2560.0
1743.8282093087994,3000.0
5821.232977771723,15000.0
2079.878052863436,2760.0
2639.961125454497,2000.0
6560.542633591924,11500.0
1743.8282093087994,1300.0
3760.1272706366185,2360.0
4320.21034322768,2860.0
2863.994354490921,3500.0
1519.7949802723751,926.0
2863.994354490921,1800.0
1474.9883344650902,1150.0
1967.8614383452239,1800.0
1967.8614383452239,1700.0
5328.359873891589,3000.0
7165.432351990269,6250.0
1631.8115947905872,1350.0
3312.06081256377,3200.0
2079.878052863436,2950.0
2639.961125454497,2370.0
6381.316050362784,2000.0
6000.459561000863,6000.0
2415.9278964180726,1500.0
6179.686144230001,8650.0
1967.8614383452239,2500.0
2303.91128189986,1840.0
6448.526019073711,7280.0
802.888647355817,580.0
1631.8115947905872,1350.0
1855.8448238270116,1500.0
3536.0940416001945,2900.0
3760.1272706366185,2440.0
3536.0940416001945,3500.0
1295.7617512359507,1850.0
1923.054792537939,4260.0
1743.8282093087994,1630.0
2639.961125454497,1900.0
3312.06081256377,3350.0
4880.293415818741,8000.0
